,doc,line_id,value,entity
15072,X51005705804,21,ITERM,O
15073,X51005705804,22,QTY,O
15074,X51005705804,23,RSP,O
15075,X51005705804,24,RSP,O
15076,X51005705804,25,AMOUNT,O
15077,X51005705804,26,102749,O
15078,X51005705804,27,1,O
15079,X51005705804,28,44.40,O
15080,X51005705804,29,47.06,O
15081,X51005705804,30,47.06,O
15082,X51005705804,31,SR:,O
15083,X51005705804,31,FUJI,O
15084,X51005705804,31,"CONTACTOR,",O
15085,X51005705804,31,"SC-03,",O
15086,X51005705804,31,240VAC,O
15087,X51005705804,32,TOTAL:,O
15088,X51005705804,33,106766,O
15089,X51005705804,34,1,O
15090,X51005705804,35,49.00,O
15091,X51005705804,36,51.94,O
15092,X51005705804,37,51.94,O
15093,X51005705804,38,SR:,O
15094,X51005705804,38,ANLY,O
15095,X51005705804,38,FLOATLESS,O
15096,X51005705804,38,RELAY,O
15097,X51005705804,38,240V.,O
15098,X51005705804,38,AFS-1,O
15099,X51005705804,39,2,O
15100,X51005705804,40,TOT,O
15101,X51005705804,40,QTY:,O
15102,X51005705804,41,99.00,total-B
15103,X51005705804,42,(EXCLUDED,O
15104,X51005705804,42,GST),O
15105,X51005705804,42,SUB,O
15106,X51005705804,42,TOTAL:,O
15107,X51005705804,43,93.40,O
15108,X51005705804,44,DISCOUNT,O
15109,X51005705804,44,:,O
15110,X51005705804,45,0.00,O
15111,X51005705804,46,TOTAL,O
15112,X51005705804,46,GST,O
15113,X51005705804,46,:,O
15114,X51005705804,47,5.60,O
15115,X51005705804,48,ROUNDING,O
15116,X51005705804,48,:,O
15117,X51005705804,49,0.00,O
15118,X51005705804,50,TOTAL,O
15119,X51005705804,50,:,O
15120,X51005705804,51,99.00,total-B
15121,X51005705804,52,CASH,O
15122,X51005705804,52,:,O
15123,X51005705804,53,100.00,O
15124,X51005705804,54,CHANGE,O
15125,X51005705804,54,:,O
15126,X51005705804,55,1.00,O
15127,X51005705804,56,GST,O
15128,X51005705804,56,SUMMARY,O
15129,X51005705804,57,TAX,O
15130,X51005705804,57,CODE,O
15131,X51005705804,58,%,O
15132,X51005705804,59,AMOUNT,O
15133,X51005705804,60,GST,O
15134,X51005705804,61,SR,O
15135,X51005705804,62,6,O
15136,X51005705804,63,93.40,O
15137,X51005705804,64,5.60,O
15138,X51005705804,65,5.60,O
15139,X51005705804,66,93.40,O
15140,X51005711401,1,RESTORAN,company-B
15141,X51005711401,1,WAN,company-I
15142,X51005711401,1,SHENG,company-I
15143,X51005711401,2,002043319-W,O
15144,X51005711401,3,"NO.2,",address-B
15145,X51005711401,3,JALAN,address-I
15146,X51005711401,3,TEMENGGUNG,address-I
15147,X51005711401,3,"19/9,",address-I
15148,X51005711401,4,SEKSYEN,address-I
15149,X51005711401,4,"9,",address-I
15150,X51005711401,4,BANDAR,address-I
15151,X51005711401,4,MAHKOTA,address-I
15152,X51005711401,5,43200,address-I
15153,X51005711401,5,SELANGOR,address-I
15154,X51005711401,6,GST,O
15155,X51005711401,6,REG,O
15156,X51005711401,6,NO:,O
15157,X51005711401,6,001335787520,O
15158,X51005711401,7,TAX,O
15159,X51005711401,7,INVOICE,O
15160,X51005711401,8,INV,O
15161,X51005711401,8,NO.:,O
15162,X51005711401,8,1053110,O
15163,X51005711401,9,DATE,O
15164,X51005711401,9,:,O
15165,X51005711401,9,19-03-2018,date-B
15166,X51005711401,9,18:08:38,O
15167,X51005711401,10,DESCRIPTION,O
15168,X51005711401,11,QTY,O
15169,X51005711401,12,U.PRICE,O
15170,X51005711401,13,MILO,O
15171,X51005711401,13,(B),O
15172,X51005711401,14,2,O
15173,X51005711401,14,X,O
15174,X51005711401,15,2.80,O
15175,X51005711401,16,5.60,O
15176,X51005711401,17,TAKE,O
15177,X51005711401,17,AWAY,O
15178,X51005711401,18,2,O
15179,X51005711401,18,X,O
15180,X51005711401,19,0.20,O
15181,X51005711401,20,0.40,O
15182,X51005711401,21,TOTAL,O
15183,X51005711401,21,QTY:,O
15184,X51005711401,21,4,O
15185,X51005711401,22,TOTAL,O
15186,X51005711401,22,(EXCLUDING,O
15187,X51005711401,22,GST),O
15188,X51005711401,22,:,O
15189,X51005711401,23,5.66,O
15190,X51005711401,24,0.34,O
15191,X51005711401,25,GST,O
15192,X51005711401,25,PAYABLE,O
15193,X51005711401,25,(6%):,O
15194,X51005711401,26,TOTAL,O
15195,X51005711401,26,(INCLUSIVE,O
15196,X51005711401,26,OF,O
15197,X51005711401,26,GST):,O
15198,X51005711401,27,6.00,total-B
15199,X51005711401,28,TOTAL,O
15200,X51005711401,28,:,O
15201,X51005711401,29,6.00,total-B
15202,X51005711401,30,CASH,O
15203,X51005711401,30,:,O
15204,X51005711401,31,6.00,total-B
15205,X51005711401,32,GST,O
15206,X51005711401,32,SUMMARY,O
15207,X51005711401,33,AMOUNT,O
15208,X51005711401,33,(RM),O
15209,X51005711401,34,TAX,O
15210,X51005711401,34,(RM),O
15211,X51005711401,35,SR,O
15212,X51005711401,36,(@,O
15213,X51005711401,36,6%),O
15214,X51005711401,37,5.66,O
15215,X51005711401,38,0.34,O
15216,X51005711401,39,CASHIER:,O
15217,X51005711401,39,THANDAR,O
15218,X51005711401,40,TOTAL,O
15219,X51005711401,41,TAX,O
15220,X51005711401,42,SR,O
15221,X51005711401,43,SR,O
15222,X51005711403,1,RESTORAN,company-B
15223,X51005711403,1,WAN,company-I
15224,X51005711403,1,SHENG,company-I
15225,X51005711403,2,002043319-W,O
15226,X51005711403,3,"NO.2,",address-B
15227,X51005711403,3,JALAN,address-I
15228,X51005711403,3,TEMENGGUNG,address-I
15229,X51005711403,3,"19/9,",address-I
15230,X51005711403,4,SEKSYEN,address-I
15231,X51005711403,4,"9,",address-I
15232,X51005711403,4,BANDAR,address-I
15233,X51005711403,4,MAHKOTA,address-I
15234,X51005711403,5,43200,address-I
15235,X51005711403,5,SELANGOR,address-I
15236,X51005711403,6,GST,O
15237,X51005711403,6,REG,O
15238,X51005711403,6,NO:,O
15239,X51005711403,6,001335787520,O
15240,X51005711403,7,TAX,O
15241,X51005711403,7,INVOICE,O
15242,X51005711403,8,INV,O
15243,X51005711403,8,NO.:,O
15244,X51005711403,8,1052580,O
15245,X51005711403,9,DATE,O
15246,X51005711403,10,DESCRIPTION,O
15247,X51005711403,11,QTY,O
15248,X51005711403,12,U.PRICE,O
15249,X51005711403,13,TOTAL,O
15250,X51005711403,14,TEH,O
15251,X51005711403,14,(B),O
15252,X51005711403,15,2,O
15253,X51005711403,15,X,O
15254,X51005711403,16,2.20,O
15255,X51005711403,17,TAX,O
15256,X51005711403,18,SR,O
15257,X51005711403,19,CHAM,O
15258,X51005711403,19,(B),O
15259,X51005711403,20,1,O
15260,X51005711403,20,X,O
15261,X51005711403,21,2.20,O
15262,X51005711403,22,2.20,O
15263,X51005711403,23,SR,O
15264,X51005711403,24,HERBAL,O
15265,X51005711403,24,TEA,O
15266,X51005711403,25,1,O
15267,X51005711403,25,X,O
15268,X51005711403,26,1.70,O
15269,X51005711403,27,1.70,O
15270,X51005711403,28,SR,O
15271,X51005711403,29,TAKE,O
15272,X51005711403,29,AWAY,O
15273,X51005711403,30,4,O
15274,X51005711403,30,X,O
15275,X51005711403,31,0.20,O
15276,X51005711403,32,0.80,O
15277,X51005711403,33,SR,O
15278,X51005711403,34,TOTAL,O
15279,X51005711403,34,QTY,O
15280,X51005711403,34,:,O
15281,X51005711403,34,8,O
15282,X51005711403,35,TOTAL,O
15283,X51005711403,35,(EXCLUDING,O
15284,X51005711403,35,GST):,O
15285,X51005711403,36,8.29,O
15286,X51005711403,37,GST,O
15287,X51005711403,37,PAYABLE,O
15288,X51005711403,37,(6%),O
15289,X51005711403,38,0.51,O
15290,X51005711403,39,TOTAL,O
15291,X51005711403,39,(INCLUSIVE,O
15292,X51005711403,39,OF,O
15293,X51005711403,39,GST):,O
15294,X51005711403,40,9.10,total-B
15295,X51005711403,41,TOTAL:,O
15296,X51005711403,42,9.10,total-B
15297,X51005711403,43,CASH:,O
15298,X51005711403,44,9.10,total-B
15299,X51005711403,45,GST,O
15300,X51005711403,45,SUMMARY,O
15301,X51005711403,46,AMOUNT(RM),O
15302,X51005711403,47,TAX(RM),O
15303,X51005711403,48,SR,O
15304,X51005711403,49,(@6%),O
15305,X51005711403,50,8.59,O
15306,X51005711403,51,0.51,O
15307,X51005711403,52,CASHIER:,O
15308,X51005711403,52,THANDAR,O
15309,X51005711403,53,:,O
15310,X51005711403,53,19-03-2018,date-B
15311,X51005711403,53,11:12:15,O
15312,X51005711404,1,RESTORAN,company-B
15313,X51005711404,1,WAN,company-I
15314,X51005711404,1,SHENG,company-I
15315,X51005711404,2,002043319-W,O
15316,X51005711404,3,"NO.2,",address-B
15317,X51005711404,3,JALAN,address-I
15318,X51005711404,3,TEMENGGUNG,address-I
15319,X51005711404,3,"19/9,",address-I
15320,X51005711404,4,SEKSYEN,address-I
15321,X51005711404,4,"9,",address-I
15322,X51005711404,4,BANDAR,address-I
15323,X51005711404,4,MAHKOTA,address-I
15324,X51005711404,5,43200,address-I
15325,X51005711404,5,SELANGOR,address-I
15326,X51005711404,6,GST,O
15327,X51005711404,6,REG,O
15328,X51005711404,6,NO:,O
15329,X51005711404,6,001335787520,O
15330,X51005711404,7,TAX,O
15331,X51005711404,7,INVOICE,O
15332,X51005711404,8,INV,O
15333,X51005711404,8,NO.:,O
15334,X51005711404,8,1044120,O
15335,X51005711404,9,CASHIER:,O
15336,X51005711404,9,THANDAR,O
15337,X51005711404,10,DATE,O
15338,X51005711404,11,:,O
15339,X51005711404,11,14-03-2018,date-B
15340,X51005711404,11,10:06:20,O
15341,X51005711404,12,DESCRIPTION,O
15342,X51005711404,13,QTY,O
15343,X51005711404,14,U.PRICE,O
15344,X51005711404,15,TOTAL,O
15345,X51005711404,16,TAX,O
15346,X51005711404,17,KOPI,O
15347,X51005711404,17,(B),O
15348,X51005711404,18,1,O
15349,X51005711404,18,X,O
15350,X51005711404,19,2.20,O
15351,X51005711404,20,2.20,O
15352,X51005711404,21,SR,O
15353,X51005711404,22,CHAM,O
15354,X51005711404,22,(B),O
15355,X51005711404,23,1,O
15356,X51005711404,23,X,O
15357,X51005711404,24,2.20,O
15358,X51005711404,25,2.20,O
15359,X51005711404,26,SR,O
15360,X51005711404,27,TAKE,O
15361,X51005711404,27,AWAY,O
15362,X51005711404,28,2,O
15363,X51005711404,28,X,O
15364,X51005711404,29,0.20,O
15365,X51005711404,30,0.40,O
15366,X51005711404,31,SR,O
15367,X51005711404,32,TATAL,O
15368,X51005711404,32,QTY:4,O
15369,X51005711404,33,TOTAL,O
15370,X51005711404,33,(EXCLUDING,O
15371,X51005711404,33,GST):,O
15372,X51005711404,34,4.54,O
15373,X51005711404,35,GST,O
15374,X51005711404,35,PAYABLE,O
15375,X51005711404,35,(6%):,O
15376,X51005711404,36,0.26,O
15377,X51005711404,37,TOTAL,O
15378,X51005711404,37,(INCLUSIVE,O
15379,X51005711404,37,OF,O
15380,X51005711404,37,GST):,O
15381,X51005711404,38,4.80,total-B
15382,X51005711404,39,TOTAL:,O
15383,X51005711404,40,4.80,total-B
15384,X51005711404,41,CASH:,O
15385,X51005711404,42,4.80,total-B
15386,X51005711404,43,GST,O
15387,X51005711404,43,SUMMARY,O
15388,X51005711404,44,AMOUNT,O
15389,X51005711404,44,(RM),O
15390,X51005711404,45,TAX,O
15391,X51005711404,45,(RM),O
15392,X51005711404,46,SR,O
15393,X51005711404,47,(@,O
15394,X51005711404,47,6%),O
15395,X51005711404,48,4.54,O
15396,X51005711404,49,0.26,O
15397,X51005711441,1,RESTORAN,company-B
15398,X51005711441,1,WAN,company-I
15399,X51005711441,1,SHENG,company-I
15400,X51005711441,2,002043319-W,O
15401,X51005711441,3,"NO.2,",address-B
15402,X51005711441,3,JALAN,address-I
15403,X51005711441,3,TEMENGGUNG,address-I
15404,X51005711441,3,"19/9,",address-I
15405,X51005711441,4,SEKSYEN,address-I
15406,X51005711441,4,"9,",address-I
15407,X51005711441,4,BANDAR,address-I
15408,X51005711441,4,MAHKOTA,address-I
15409,X51005711441,5,43200,address-I
15410,X51005711441,5,SELANGOR,address-I
15411,X51005711441,6,GST,O
15412,X51005711441,6,REG,O
15413,X51005711441,6,NO:,O
15414,X51005711441,6,001355787520,O
15415,X51005711441,7,INV,O
15416,X51005711441,7,NO.:,O
15417,X51005711441,7,1054650,O
15418,X51005711441,8,CASHIER:,O
15419,X51005711441,8,THANDAR,O
15420,X51005711441,9,DATE,O
15421,X51005711441,10,:,O
15422,X51005711441,10,21-03-2018,date-B
15423,X51005711441,10,16:08:24,O
15424,X51005711441,11,DESCRIPTION,O
15425,X51005711441,12,QTY,O
15426,X51005711441,13,U.PRICE,O
15427,X51005711441,14,TOTAL,O
15428,X51005711441,15,TAX,O
15429,X51005711441,16,TEH,O
15430,X51005711441,16,(B),O
15431,X51005711441,17,2,O
15432,X51005711441,17,X,O
15433,X51005711441,18,2.20,O
15434,X51005711441,19,4.40,O
15435,X51005711441,20,SR,O
15436,X51005711441,21,BUNGA,O
15437,X51005711441,21,KEKWA,O
15438,X51005711441,22,1,O
15439,X51005711441,22,X,O
15440,X51005711441,23,1.70,O
15441,X51005711441,24,1.70,O
15442,X51005711441,25,SR,O
15443,X51005711441,26,TAKE,O
15444,X51005711441,26,AWAY,O
15445,X51005711441,27,3,O
15446,X51005711441,27,X,O
15447,X51005711441,28,0.20,O
15448,X51005711441,29,0.60,O
15449,X51005711441,30,SR,O
15450,X51005711441,31,TATAL,O
15451,X51005711441,31,QTY:6,O
15452,X51005711441,32,TOTAL,O
15453,X51005711441,32,(EXCLUDING,O
15454,X51005711441,32,GST):,O
15455,X51005711441,33,6.33,O
15456,X51005711441,34,GST,O
15457,X51005711441,34,PAYABLE,O
15458,X51005711441,34,(6%):,O
15459,X51005711441,35,0.37,O
15460,X51005711441,36,TOTAL,O
15461,X51005711441,36,(INCLUSIVE,O
15462,X51005711441,36,OF,O
15463,X51005711441,36,GST):,O
15464,X51005711441,37,6.70,total-B
15465,X51005711441,38,TOTAL:,O
15466,X51005711441,39,6.70,total-B
15467,X51005711441,40,CASH:,O
15468,X51005711441,41,6.70,total-B
15469,X51005711441,42,GST,O
15470,X51005711441,42,SUMMARY,O
15471,X51005711441,43,AMOUNT,O
15472,X51005711441,43,(RM),O
15473,X51005711441,44,TAX,O
15474,X51005711441,44,(RM),O
15475,X51005711441,45,SR,O
15476,X51005711441,46,(@,O
15477,X51005711441,46,6%),O
15478,X51005711441,47,6.33,O
15479,X51005711441,48,0.37,O
15480,X51005711441,49,TAX,O
15481,X51005711441,49,INVOICE,O
15482,X51005711442,1,RESTORAN,company-B
15483,X51005711442,1,WAN,company-I
15484,X51005711442,1,SHENG,company-I
15485,X51005711442,2,002043319-W,O
15486,X51005711442,3,"NO.2,",address-B
15487,X51005711442,3,JALAN,address-I
15488,X51005711442,3,TEMENGGUNG,address-I
15489,X51005711442,3,"19/9,",address-I
15490,X51005711442,4,SEKSYEN,address-I
15491,X51005711442,4,"9,",address-I
15492,X51005711442,4,BANDAR,address-I
15493,X51005711442,4,MAHKOTA,address-I
15494,X51005711442,5,43200,address-I
15495,X51005711442,5,SELANGOR,address-I
15496,X51005711442,6,GST,O
15497,X51005711442,6,REG,O
15498,X51005711442,6,NO:,O
15499,X51005711442,6,001355787520,O
15500,X51005711442,7,TAX,O
15501,X51005711442,7,INVOICE,O
15502,X51005711442,8,INV,O
15503,X51005711442,8,NO.:,O
15504,X51005711442,8,1047523,O
15505,X51005711442,9,CASHIER:,O
15506,X51005711442,9,THANDAR,O
15507,X51005711442,10,DATE:,O
15508,X51005711442,10,16-03-2018,date-B
15509,X51005711442,11,12:07:10,O
15510,X51005711442,12,DESCRIPTION,O
15511,X51005711442,13,QTY,O
15512,X51005711442,14,U.PRICE,O
15513,X51005711442,15,TOTAL,O
15514,X51005711442,16,TAX,O
15515,X51005711442,17,KOPI,O
15516,X51005711442,17,(B),O
15517,X51005711442,18,1,O
15518,X51005711442,18,X,O
15519,X51005711442,19,2.20,O
15520,X51005711442,20,2.20,O
15521,X51005711442,21,SR,O
15522,X51005711442,22,TEH,O
15523,X51005711442,22,(B),O
15524,X51005711442,23,1,O
15525,X51005711442,23,X,O
15526,X51005711442,24,2.20,O
15527,X51005711442,25,2.20,O
15528,X51005711442,26,SR,O
15529,X51005711442,27,CHAM,O
15530,X51005711442,27,(B),O
15531,X51005711442,28,2,O
15532,X51005711442,28,X,O
15533,X51005711442,29,2.20,O
15534,X51005711442,30,4.40,O
15535,X51005711442,31,SR,O
15536,X51005711442,32,TAKE,O
15537,X51005711442,32,AWAY,O
15538,X51005711442,33,4,O
15539,X51005711442,33,X,O
15540,X51005711442,34,0.20,O
15541,X51005711442,35,0.80,O
15542,X51005711442,36,SR,O
15543,X51005711442,37,TOTAL,O
15544,X51005711442,37,QTY:,O
15545,X51005711442,37,8,O
15546,X51005711442,38,TOTAL,O
15547,X51005711442,38,(EXCLUDING,O
15548,X51005711442,38,GST):,O
15549,X51005711442,39,9.07,O
15550,X51005711442,40,GST,O
15551,X51005711442,40,PAYABLE,O
15552,X51005711442,40,(6%):,O
15553,X51005711442,41,0.53,O
15554,X51005711442,42,TOTAL,O
15555,X51005711442,42,(INCLUSIVE,O
15556,X51005711442,42,OF,O
15557,X51005711442,42,GST):,O
15558,X51005711442,43,9.60,total-B
15559,X51005711442,44,TOTAL:,O
15560,X51005711442,45,9.60,total-B
15561,X51005711442,46,CASH:,O
15562,X51005711442,47,9.60,total-B
15563,X51005711442,48,GST,O
15564,X51005711442,48,SUMMARY,O
15565,X51005711442,49,AMOUNT,O
15566,X51005711442,49,(RM),O
15567,X51005711442,50,TAX,O
15568,X51005711442,50,(RM),O
15569,X51005711442,51,SR,O
15570,X51005711442,52,(@,O
15571,X51005711442,52,6%),O
15572,X51005711442,53,9.07,O
15573,X51005711442,54,0.53,O
15574,X51005711445,1,RESTORAN,company-B
15575,X51005711445,1,WAN,company-I
15576,X51005711445,1,SHENG,company-I
15577,X51005711445,2,002043319-W,O
15578,X51005711445,3,"NO.2,",address-B
15579,X51005711445,3,JALAN,address-I
15580,X51005711445,3,TEMENGGUNG,address-I
15581,X51005711445,3,"19/9,",address-I
15582,X51005711445,4,SEKSYEN,address-I
15583,X51005711445,4,"9,",address-I
15584,X51005711445,4,BANDAR,address-I
15585,X51005711445,4,MAHKOTA,address-I
15586,X51005711445,5,43200,address-I
15587,X51005711445,5,SELANGOR,address-I
15588,X51005711445,6,GST,O
15589,X51005711445,6,REG,O
15590,X51005711445,6,NO:,O
15591,X51005711445,6,001335787520,O
15592,X51005711445,7,TAX,O
15593,X51005711445,7,INVOICE,O
15594,X51005711445,8,INV,O
15595,X51005711445,8,NO.:,O
15596,X51005711445,8,1040841,O
15597,X51005711445,9,CASHIER:,O
15598,X51005711445,9,THANDAR,O
15599,X51005711445,10,DATE,O
15600,X51005711445,11,:,O
15601,X51005711445,11,12-03-2018,date-B
15602,X51005711445,11,10:13:04,O
15603,X51005711445,12,DESCRIPTION,O
15604,X51005711445,13,QTY,O
15605,X51005711445,14,U.PRICE,O
15606,X51005711445,15,TOTAL,O
15607,X51005711445,16,TAX,O
15608,X51005711445,17,CHAM,O
15609,X51005711445,17,(B),O
15610,X51005711445,18,2,O
15611,X51005711445,18,X,O
15612,X51005711445,19,2.20,O
15613,X51005711445,20,4.40,O
15614,X51005711445,21,SR,O
15615,X51005711445,22,ROTI,O
15616,X51005711445,22,STEAM,O
15617,X51005711445,23,2,O
15618,X51005711445,23,X,O
15619,X51005711445,24,1.10,O
15620,X51005711445,25,2.20,O
15621,X51005711445,26,SR,O
15622,X51005711445,27,KATE,O
15623,X51005711445,27,AWAY,O
15624,X51005711445,28,2,O
15625,X51005711445,28,X,O
15626,X51005711445,29,0.20,O
15627,X51005711445,30,0.40,O
15628,X51005711445,31,SR,O
15629,X51005711445,32,TATAL,O
15630,X51005711445,32,QTY:6,O
15631,X51005711445,33,TOTAL,O
15632,X51005711445,33,(EXCLUDING,O
15633,X51005711445,33,GST):,O
15634,X51005711445,34,6.62,O
15635,X51005711445,35,GST,O
15636,X51005711445,35,PAYABLE,O
15637,X51005711445,35,(6%):,O
15638,X51005711445,36,0.38,O
15639,X51005711445,37,TOTAL,O
15640,X51005711445,37,(INCLUSIVE,O
15641,X51005711445,37,OF,O
15642,X51005711445,37,GST):,O
15643,X51005711445,38,7.00,total-B
15644,X51005711445,39,TOTAL:,O
15645,X51005711445,40,7.00,total-B
15646,X51005711445,41,CASH,O
15647,X51005711445,41,:,O
15648,X51005711445,42,7.00,total-B
15649,X51005711445,43,GST,O
15650,X51005711445,43,SUMMARY,O
15651,X51005711445,44,AMOUNT,O
15652,X51005711445,44,(RM),O
15653,X51005711445,45,TAX,O
15654,X51005711445,45,(RM),O
15655,X51005711445,46,SR,O
15656,X51005711445,47,(@,O
15657,X51005711445,47,6%),O
15658,X51005711445,48,6.62,O
15659,X51005711445,49,0.38,O
15660,X51005711447,1,RESTORAN,company-B
15661,X51005711447,1,WAN,company-I
15662,X51005711447,1,SHENG,company-I
15663,X51005711447,2,002043319-W,O
15664,X51005711447,3,"NO.2,",address-B
15665,X51005711447,3,JALAN,address-I
15666,X51005711447,3,TEMENGGUNG,address-I
15667,X51005711447,3,"19/9,",address-I
15668,X51005711447,4,SEKSYEN,address-I
15669,X51005711447,4,"9,",address-I
15670,X51005711447,4,BANDAR,address-I
15671,X51005711447,4,MAHKOTA,address-I
15672,X51005711447,5,43200,address-I
15673,X51005711447,5,SELANGOR,address-I
15674,X51005711447,6,GST,O
15675,X51005711447,6,REG,O
15676,X51005711447,6,NO:,O
15677,X51005711447,6,001335787520,O
15678,X51005711447,7,TAX,O
15679,X51005711447,7,INVOICE,O
15680,X51005711447,8,INV,O
15681,X51005711447,8,NO.:,O
15682,X51005711447,8,1044151,O
15683,X51005711447,9,CASHIER:,O
15684,X51005711447,9,THANDAR,O
15685,X51005711447,10,DATE,O
15686,X51005711447,11,:,O
15687,X51005711447,11,14-03-2018,date-B
15688,X51005711447,11,10:22:59,O
15689,X51005711447,12,DESCRIPTION,O
15690,X51005711447,13,QTY,O
15691,X51005711447,14,U.PRICE,O
15692,X51005711447,15,TOTAL,O
15693,X51005711447,16,TAX,O
15694,X51005711447,17,KOPI,O
15695,X51005711447,17,O,O
15696,X51005711447,17,(B),O
15697,X51005711447,18,1,O
15698,X51005711447,18,X,O
15699,X51005711447,19,2.10,O
15700,X51005711447,20,2.10,O
15701,X51005711447,21,SR,O
15702,X51005711447,22,TAKE,O
15703,X51005711447,22,AWAY,O
15704,X51005711447,23,1,O
15705,X51005711447,23,X,O
15706,X51005711447,24,0.20,O
15707,X51005711447,25,0.20,O
15708,X51005711447,26,SR,O
15709,X51005711447,27,TOTAL,O
15710,X51005711447,27,QTY:2,O
15711,X51005711447,28,TOTAL,O
15712,X51005711447,28,(EXCLUDING,O
15713,X51005711447,28,GST):,O
15714,X51005711447,29,2.17,O
15715,X51005711447,30,GST,O
15716,X51005711447,30,PAYABLE,O
15717,X51005711447,30,(6%):,O
15718,X51005711447,31,0.13,O
15719,X51005711447,32,TOTAL,O
15720,X51005711447,32,(INCLUSIVE,O
15721,X51005711447,32,OF,O
15722,X51005711447,32,GST):,O
15723,X51005711447,33,2.30,total-B
15724,X51005711447,34,TOTAL:,O
15725,X51005711447,35,2.30,total-B
15726,X51005711447,36,CASH:,O
15727,X51005711447,37,GST,O
15728,X51005711447,37,SUMMARY,O
15729,X51005711447,38,AMOUNT,O
15730,X51005711447,38,(RM),O
15731,X51005711447,39,TAX,O
15732,X51005711447,39,(RM),O
15733,X51005711447,40,SR,O
15734,X51005711447,41,(@,O
15735,X51005711447,41,6%),O
15736,X51005711447,42,2.17,O
15737,X51005711447,43,0.13,O
15738,X51005711447,44,2.30,total-B
15739,X51005711451,1,RESTORAN,O
15740,X51005711451,1,WAN,company-B
15741,X51005711451,1,SHENG,company-I
15742,X51005711451,2,002043319-W,O
15743,X51005711451,3,"NO.2,",address-B
15744,X51005711451,3,JALAN,address-I
15745,X51005711451,3,TEMENGGUNG,address-I
15746,X51005711451,3,"19/9,",address-I
15747,X51005711451,4,SEKSYEN,address-I
15748,X51005711451,4,"9,",address-I
15749,X51005711451,4,BANDAR,address-I
15750,X51005711451,4,MAHKOTA,address-I
15751,X51005711451,5,43200,address-I
15752,X51005711451,5,SELANGOR,address-I
15753,X51005711451,6,GST,O
