,sentence_id,tokens,labels,ner_tags
2429,2429,['48'],['O'],[0]
2430,2430,['2.70'],['O'],[0]
2431,2431,['(001451637-M)'],['O'],[0]
2432,2432,['7.41'],['O'],[0]
2433,2433,"['120.00', '*']","['O', 'O']","[0, 0]"
2434,2434,"['-', 'ARTLINE', '70']","['O', 'O', 'O']","[0, 0, 0]"
2435,2435,"['TOTAL', 'QTY.', ':']","['O', 'O', 'O']","[0, 0, 0]"
2436,2436,['48'],['O'],[0]
2437,2437,['120.00'],['O'],[0]
2438,2438,"['SUB-TOTAL', '(EX)']","['O', 'O']","[0, 0]"
2439,2439,['120.00'],['O'],[0]
2440,2440,"['TOTAL', 'TAX']","['O', 'O']","[0, 0]"
2441,2441,['7.20'],['O'],[0]
2442,2442,"['NO.', '53,', 'JALAN', 'BESAR,', '45600', 'BATANG', 'BERJUNTAI']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4, 4]"
2443,2443,['ROUNDING'],['O'],[0]
2444,2444,['0.00'],['O'],[0]
2445,2445,['TOTAL'],['O'],[0]
2446,2446,['127.20'],['B-total'],[7]
2447,2447,['CASH'],['O'],[0]
2448,2448,['127.20'],['O'],[0]
2449,2449,['CHANGE'],['O'],[0]
2450,2450,['0.00'],['O'],[0]
2451,2451,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
2452,2452,"['TAX', 'CODE']","['O', 'O']","[0, 0]"
2453,2453,"['SELANGOR', 'DARUL', 'EHSAN']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2454,2454,['%'],['O'],[0]
2455,2455,['AMOUNT'],['O'],[0]
2456,2456,['(RM)'],['O'],[0]
2457,2457,['TAX'],['O'],[0]
2458,2458,['(RM)'],['O'],[0]
2459,2459,['SR'],['O'],[0]
2460,2460,['6.00'],['O'],[0]
2461,2461,['120.00'],['O'],[0]
2462,2462,['7.20'],['O'],[0]
2463,2463,"['TOTAL', ':']","['O', 'O']","[0, 0]"
2464,2464,"['TEL', ':', '03-3271', '9872']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2465,2465,['120.00'],['O'],[0]
2466,2466,['7.20'],['O'],[0]
2467,2467,"['NOTE:', '(*)', 'INDICATED', 'THE', 'ITEM', 'SOLD', 'HAS', 'BEEN', 'RELATED']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2468,2468,"['TO', 'GST', '(GOODS', '&', 'SERVICES', 'TAX)']","['O', 'O', 'O', 'I-company', 'O', 'O']","[0, 0, 0, 2, 0, 0]"
2469,2469,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE,']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2470,2470,"['THANK', 'YOU.']","['O', 'O']","[0, 0]"
2471,2471,"['FAX', ':', '03-3271', '9481']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2472,2472,[':'],['O'],[0]
2473,2473,[':'],['O'],[0]
2474,2474,[':'],['O'],[0]
2475,2475,"['GST', 'NO.', ':', '000689913856']","['O', 'I-address', 'O', 'O']","[0, 4, 0, 0]"
2476,2476,[':'],['O'],[0]
2477,2477,[':'],['O'],[0]
2478,2478,"['SIMPLIFIED', 'TAX', 'INVOICE']","['O', 'O', 'O']","[0, 0, 0]"
2479,2479,['CASH'],['O'],[0]
2480,2480,"['RECEIPT', 'NO.', ':', 'CS1803/28617']","['O', 'I-address', 'O', 'O']","[0, 4, 0, 0]"
2481,2481,"['TEO', 'HENG', 'STATIONERY', '&', 'BOOKS']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
2482,2482,"['RECEIPT', 'NO.', ':', 'CS1801/27224']","['O', 'I-address', 'O', 'O']","[0, 4, 0, 0]"
2483,2483,"['DATE', ':', '29/01/2018']","['O', 'O', 'B-date']","[0, 0, 5]"
2484,2484,[':'],['O'],[0]
2485,2485,[':'],['O'],[0]
2486,2486,['ITEM'],['O'],[0]
2487,2487,['QTY'],['O'],[0]
2488,2488,['U/P'],['O'],[0]
2489,2489,['DISC%'],['O'],[0]
2490,2490,['AMOUNT'],['O'],[0]
2491,2491,['1'],['O'],[0]
2492,2492,['(001451637-M)'],['O'],[0]
2493,2493,['2'],['O'],[0]
2494,2494,['0.50'],['O'],[0]
2495,2495,['0.00'],['O'],[0]
2496,2496,"['1.00', '*']","['O', 'O']","[0, 0]"
2497,2497,"['-', 'CARBON', 'PAPER']","['O', 'O', 'O']","[0, 0, 0]"
2498,2498,"['TOTAL', 'QTY.', ':']","['O', 'O', 'O']","[0, 0, 0]"
2499,2499,['2'],['O'],[0]
2500,2500,['1.00'],['O'],[0]
2501,2501,"['SUB-TOTAL', '(EX)']","['O', 'O']","[0, 0]"
2502,2502,['1.00'],['O'],[0]
2503,2503,"['NO.', '53,', 'JALAN', 'BESAR,', '45600', 'BATANG', 'BERJUNTAI']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4, 4]"
2504,2504,"['TOTAL', 'TAX']","['O', 'O']","[0, 0]"
2505,2505,['0.06'],['O'],[0]
2506,2506,['ROUNDING'],['O'],[0]
2507,2507,['-0.1'],['O'],[0]
2508,2508,['TOTAL'],['O'],[0]
2509,2509,['1.05'],['B-total'],[7]
2510,2510,['CASH'],['O'],[0]
2511,2511,['1.05'],['O'],[0]
2512,2512,['CHANGE'],['O'],[0]
2513,2513,['0.00'],['O'],[0]
2514,2514,"['SELANGOR', 'DARUL', 'EHSAN']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2515,2515,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
2516,2516,"['TAX', 'CODE']","['O', 'O']","[0, 0]"
2517,2517,['%'],['O'],[0]
2518,2518,['AMOUNT'],['O'],[0]
2519,2519,['TAX'],['O'],[0]
2520,2520,['SR'],['O'],[0]
2521,2521,['6.00'],['O'],[0]
2522,2522,['1.00'],['O'],[0]
2523,2523,['0.06'],['O'],[0]
2524,2524,"['TOTAL', ':']","['O', 'O']","[0, 0]"
2525,2525,"['TEL', ':', '03-3271', '9872']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2526,2526,['1.00'],['O'],[0]
2527,2527,['0.06'],['O'],[0]
2528,2528,"['NOTE:', '(*)', 'INDICATED', 'THE', 'ITEM', 'SOLD', 'HAS', 'BEEN', 'RELATED']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2529,2529,"['TO', 'GST', '(GOODS', '&', 'SERVICES', 'TAX)']","['O', 'O', 'O', 'I-company', 'O', 'O']","[0, 0, 0, 2, 0, 0]"
2530,2530,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE,']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2531,2531,"['THANK', 'YOU.']","['O', 'O']","[0, 0]"
2532,2532,['(RM)'],['O'],[0]
2533,2533,[':'],['O'],[0]
2534,2534,[':'],['O'],[0]
2535,2535,[':'],['O'],[0]
2536,2536,"['FAX', ':', '03-3271', '9481']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2537,2537,[':'],['O'],[0]
2538,2538,['(RM)'],['O'],[0]
2539,2539,['(RM)'],['O'],[0]
2540,2540,"['GST', 'NO.', ':', '000689913856']","['O', 'I-address', 'O', 'O']","[0, 4, 0, 0]"
2541,2541,"['SIMPLIFIED', 'TAX', 'INVOICE']","['O', 'O', 'O']","[0, 0, 0]"
2542,2542,['CASH'],['O'],[0]
2543,2543,"['SWC', 'ENTERPRISE', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2]"
2544,2544,['10:46:55'],['O'],[0]
2545,2545,['NO:0100036262'],['O'],[0]
2546,2546,['ITEM/DESC.'],['O'],[0]
2547,2547,['QTY'],['O'],[0]
2548,2548,['PRICE'],['O'],[0]
2549,2549,['AMT.'],['O'],[0]
2550,2550,"['5X8', '500G', '(1X60)']","['O', 'O', 'O']","[0, 0, 0]"
2551,2551,"['5X8', '500G']","['O', 'O']","[0, 0]"
2552,2552,['1'],['O'],[0]
2553,2553,['4.20'],['B-total'],[7]
2554,2554,['(1125830-V)'],['O'],[0]
2555,2555,['4.20'],['O'],[0]
2556,2556,"['TOTAL', 'QTY', ':']","['O', 'O', 'O']","[0, 0, 0]"
2557,2557,['1'],['O'],[0]
2558,2558,"['TOTAL', 'AMOUNT']","['O', 'O']","[0, 0]"
2559,2559,['4.20'],['O'],[0]
2560,2560,['CASH'],['O'],[0]
2561,2561,['50.20'],['O'],[0]
2562,2562,['CHANGE'],['O'],[0]
2563,2563,['46.00'],['O'],[0]
2564,2564,"['GST', '@6%', 'INCLUDED', 'IN', 'TOTAL']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2565,2565,"['8', '&', '10,', 'JALAN', 'PERMAI', '1,']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
2566,2566,['0.24'],['O'],[0]
2567,2567,"['THANK', 'YOU', 'PLEASE', 'COME', 'AGAIN', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
2568,2568,"['GOODS', 'SOLD', 'ONLY', 'EXCHANGABLE']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2569,2569,"['WITHIN', '3', 'DAYS', '!']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2570,2570,"['PUSAT', 'NIAGA', 'PERMAI,']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2571,2571,"['48000', 'IJOK,', 'SELANGOR.']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2572,2572,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
2573,2573,"['(GST', 'ID', 'NO.', ':', '002017808384)']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2574,2574,['02/01/2018'],['B-date'],[5]
2575,2575,"['CASHIER:', '123']","['O', 'O']","[0, 0]"
2576,2576,"['MR.', 'D.I.Y.', '(M)', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
2577,2577,['*S'],['O'],[0]
2578,2578,"['WA03', '-', '24/240']","['O', 'O', 'O']","[0, 0, 0]"
2579,2579,['9555221301081'],['O'],[0]
2580,2580,"['4', 'X']","['O', 'O']","[0, 0]"
2581,2581,"['EXCHANGE', 'ARE', 'ALLOWED', 'WITHIN']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2582,2582,['2.80'],['O'],[0]
2583,2583,['11.20'],['O'],[0]
2584,2584,"['SCISSOR', 'G/FISH']","['O', 'O']","[0, 0]"
2585,2585,['*S'],['O'],[0]
2586,2586,"['AD51', '-', '24/360']","['O', 'O', 'O']","[0, 0, 0]"
2587,2587,"['(CO', 'REG', ':860671-D)']","['O', 'O', 'O']","[0, 0, 0]"
2588,2588,['9064422'],['O'],[0]
2589,2589,"['2', 'X']","['O', 'O']","[0, 0]"
2590,2590,"['OPERATOR', 'TMDC', '-', 'SAH', 'BIJAY', 'KUMAR']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
2591,2591,['1.50'],['O'],[0]
2592,2592,['3.00'],['O'],[0]
2593,2593,"['TRAILING', 'SKT', '5GN+SP', '3X1.25MM', 'CABLE', '2']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
2594,2594,['*S'],['O'],[0]
2595,2595,"['WA27', '-', '20']","['O', 'O', 'O']","[0, 0, 0]"
2596,2596,['9553114461966'],['O'],[0]
2597,2597,"['1', 'X', '22.90']","['O', 'O', 'O']","[0, 0, 0]"
2598,2598,"['LOT', '1851-A', '&', '1851-B,', 'JALAN', 'KPB', '6,']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4, 4]"
2599,2599,"['STRICTLY', 'NO', 'CASH', 'REFUND', '.']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2600,2600,"['7', 'DAYS', 'WITH', 'RECEIPT', '.']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2601,2601,['22.90'],['O'],[0]
2602,2602,"['ITEM(S)', ':', '3']","['O', 'O', 'O']","[0, 0, 0]"
2603,2603,"['QTY(S)', ':', '7']","['O', 'O', 'O']","[0, 0, 0]"
2604,2604,"['TOTAL', 'INCL.', 'GST@6%']","['O', 'O', 'O']","[0, 0, 0]"
2605,2605,"['RM', '37.10']","['O', 'B-total']","[0, 7]"
2606,2606,['CASH'],['O'],[0]
2607,2607,"['RM', '50.00']","['O', 'O']","[0, 0]"
2608,2608,['CHANGE'],['O'],[0]
2609,2609,"['KAWASAN', 'PERINDUSTRIAN', 'BALAKONG,']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2610,2610,"['RM', '12.90']","['O', 'O']","[0, 0]"
2611,2611,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
2612,2612,['AMT(RM)'],['O'],[0]
2613,2613,['TAX(RM)'],['O'],[0]
2614,2614,"['GST', 'S@6%']","['O', 'O']","[0, 0]"
2615,2615,['35.00'],['O'],[0]
2616,2616,['2.10'],['O'],[0]
2617,2617,"['14-03-18', '21:49', 'SH03', 'ZJ20']","['B-date', 'O', 'O', 'O']","[5, 0, 0, 0]"
2618,2618,"['T1', 'R000418193']","['O', 'O']","[0, 0]"
2619,2619,"['43300', 'SERI', 'KEMBANGAN,', 'SELANGOR']","['I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4]"
2620,2620,"['(GST', 'ID', 'NO', ':000306020352)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2621,2621,"['(TESCO', 'MUTIARA', 'DAMANSARA)']","['O', 'O', 'O']","[0, 0, 0]"
2622,2622,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
2623,2623,"['SOURING', 'PAD', '1018-4', '4S']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2624,2624,"['99', 'SPEED', 'MART', 'S/B', '(519537-X)']","['B-company', 'I-company', 'I-company', 'I-company', 'O']","[1, 2, 2, 2, 0]"
2625,2625,['24-01-18'],['B-date'],[5]
2626,2626,"['1973', 'GARBAGE', 'BAG', '(BLUE)', '74C']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2627,2627,"['RM1.25', 'S']","['O', 'O']","[0, 0]"
2628,2628,"['THANK', 'YOU.', 'PLEASE', 'COME', 'AGAIN']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2629,2629,"['1974', 'GARBAGE', 'BAG', '(GREEN)', '74']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2630,2630,"['RM1.25', 'S']","['O', 'O']","[0, 0]"
2631,2631,"['KEEP', 'THE', 'INVOICE', 'FOR', 'APPLICABLE', 'RETURNS']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
2632,2632,"['TOTAL', 'SALES', '(INCLUSIVE', 'GST)', 'RM']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2633,2633,['2.50'],['B-total'],[7]
2634,2634,"['CASH', 'RM']","['O', 'O']","[0, 0]"
2635,2635,"['LOT', 'P.T.', '2811,', 'JALAN', 'ANGSA,']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4]"
2636,2636,['5.00'],['O'],[0]
2637,2637,"['CHANGE', 'RM']","['O', 'O']","[0, 0]"
2638,2638,['2.50'],['O'],[0]
2639,2639,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
2640,2640,['AMOUNT(RM)'],['O'],[0]
2641,2641,['TAX(RM)'],['O'],[0]
2642,2642,"['S', '=', '6%']","['O', 'O', 'O']","[0, 0, 0]"
2643,2643,['2.36'],['O'],[0]
2644,2644,['.14'],['O'],[0]
2645,2645,"['TAMAN', 'BERKELEY']","['I-address', 'I-address']","[4, 4]"
2646,2646,"['41150', 'KLANG,', 'SELANGOR']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2647,2647,['1076-IJOK'],['I-address'],[4]
2648,2648,"['GST', 'ID.', 'NO', ':', '000181747712']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2649,2649,"['INVOICE', 'NO', ':', '18287/102/T0049']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2650,2650,['10:43AM'],['O'],[0]
2651,2651,['568582'],['O'],[0]
2652,2652,['3-1707067'],['O'],[0]
2653,2653,"['INVOICE', 'NO.']","['O', 'O']","[0, 0]"
2654,2654,"[':', 'CR', '1803/0064']","['O', 'O', 'O']","[0, 0, 0]"
2655,2655,['DATE'],['O'],[0]
2656,2656,"[':', '01-03-18', '5:23:26', 'PM']","['O', 'B-date', 'O', 'O']","[0, 5, 0, 0]"
2657,2657,"['CASHIER', 'NO.']","['O', 'O']","[0, 0]"
2658,2658,"[':', 'KHOO']","['O', 'I-company']","[0, 2]"
2659,2659,"['COUNTER', 'NO.']","['O', 'O']","[0, 0]"
2660,2660,"[':', 'C1']","['O', 'O']","[0, 0]"
2661,2661,"['PRINTED', 'DATE']","['O', 'O']","[0, 0]"
2662,2662,"[':', '5:23:30', 'PM']","['O', 'O', 'O']","[0, 0, 0]"
2663,2663,['(481500-M)'],['O'],[0]
2664,2664,"['ITEM', 'NAME']","['O', 'O']","[0, 0]"
2665,2665,['QTY'],['O'],[0]
2666,2666,"['UNIT', 'PRICE']","['O', 'O']","[0, 0]"
2667,2667,['AMOUNT'],['O'],[0]
2668,2668,"['AIR', 'ADAPTOR', '@', '1']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2669,2669,['5'],['O'],[0]
2670,2670,['4.00'],['O'],[0]
2671,2671,"['20.00', 'SR']","['O', 'O']","[0, 0]"
2672,2672,"['5', 'ITEM(S)']","['O', 'O']","[0, 0]"
2673,2673,"['TOTAL', '(MYR)', ':']","['O', 'O', 'O']","[0, 0, 0]"
2674,2674,"['C', 'W', 'KHOO', 'HARDWARE', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2, 2]"
2675,2675,['20.00'],['O'],[0]
2676,2676,"['GST', '@', '6%', ':']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2677,2677,['1.20'],['O'],[0]
2678,2678,"['NET', 'TOTAL', '(MYR)', ':']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2679,2679,['21.20'],['B-total'],[7]
2680,2680,"['ROUNDING', 'ADJ.', ':']","['O', 'O', 'O']","[0, 0, 0]"
2681,2681,['0.00'],['O'],[0]
2682,2682,"['NET', 'TOTAL', 'ROUNDED', '(MYR)', ':']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2683,2683,['21.20'],['O'],[0]
2684,2684,['CASH'],['O'],[0]
2685,2685,"['NO.50', 'JALAN', 'PBS', '14/11', ',', ',']","['O', 'O', 'B-address', 'I-address', 'O', 'O']","[0, 0, 3, 4, 0, 0]"
2686,2686,[':'],['O'],[0]
2687,2687,['21.20'],['O'],[0]
2688,2688,['CHANGE'],['O'],[0]
2689,2689,[':'],['O'],[0]
2690,2690,['0.00'],['O'],[0]
2691,2691,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
2692,2692,['ITEM'],['O'],[0]
2693,2693,"['GST', '(MYR)']","['O', 'O']","[0, 0]"
2694,2694,"['SR', '@', '6%']","['O', 'O', 'O']","[0, 0, 0]"
2695,2695,['1'],['O'],[0]
2696,2696,"['KAWASAN', 'PERINDUSTRIAN', 'BUKIT', 'SERDANG,']","['I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4]"
2697,2697,['20.00'],['O'],[0]
2698,2698,['1.20'],['O'],[0]
2699,2699,"['THANK', 'YOU.', 'PLEASE', 'COME', 'AGAIN', '!']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
2700,2700,"['AMOUNT', '(MYR)']","['O', 'O']","[0, 0]"
2701,2701,"['TEL', ':', '03-89410243']","['O', 'O', 'O']","[0, 0, 0]"
2702,2702,"['FAX', ':', '03-89410243']","['O', 'O', 'O']","[0, 0, 0]"
2703,2703,"['GST', 'REG', 'NO.', ':', '000549584896']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2704,2704,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
2705,2705,['3-1707067'],['O'],[0]
2706,2706,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
2707,2707,['0.00'],['O'],[0]
2708,2708,"['TOTAL', ':']","['O', 'O']","[0, 0]"
2709,2709,['30.68'],['O'],[0]
2710,2710,['1.22'],['O'],[0]
2711,2711,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE', '&', 'EXCHANGABLE,']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
2712,2712,"['THANK', 'YOU.']","['O', 'O']","[0, 0]"
2713,2713,['001880666112'],['O'],[0]
2714,2714,"['DOC', 'NO']","['O', 'O']","[0, 0]"
2715,2715,['CS00110840'],['O'],[0]
2716,2716,['DATE:'],['O'],[0]
2717,2717,['02/03/2018'],['B-date'],[5]
2718,2718,['CASHIER'],['O'],[0]
2719,2719,['F&P'],['I-company'],[2]
2720,2720,['TIME:'],['O'],[0]
2721,2721,['16.46.00'],['O'],[0]
2722,2722,['SALESPERSON'],['O'],[0]
2723,2723,"['F&P', 'PHARMACY']","['B-company', 'I-company']","[1, 2]"
2724,2724,['REF'],['O'],[0]
2725,2725,['(GST)'],['O'],[0]
2726,2726,['(GST)'],['O'],[0]
2727,2727,['ITEM'],['O'],[0]
2728,2728,['QTY'],['O'],[0]
2729,2729,['S/PRICE'],['O'],[0]
2730,2730,['S/PRICE'],['O'],[0]
2731,2731,['AMOUNT'],['O'],[0]
2732,2732,['TAX'],['O'],[0]
2733,2733,['9557892105258'],['O'],[0]
2734,2734,['(002309592-P)'],['O'],[0]
2735,2735,['1'],['O'],[0]
2736,2736,['5.66'],['O'],[0]
2737,2737,['6.00'],['O'],[0]
2738,2738,['6.00'],['O'],[0]
2739,2739,['SR'],['O'],[0]
2740,2740,"['HOMECARE', 'GASCOAL', '50MG']","['O', 'O', 'O']","[0, 0, 0]"
2741,2741,['1486'],['O'],[0]
2742,2742,['1'],['O'],[0]
2743,2743,['6.00'],['O'],[0]
2744,2744,['6.00'],['O'],[0]
2745,2745,"['NO.20.', 'GROUND', 'FLOOR,']","['B-address', 'I-address', 'I-address']","[3, 4, 4]"
2746,2746,['6.00'],['O'],[0]
2747,2747,['ZRL'],['O'],[0]
2748,2748,"['P.P', 'NAPROXEN', 'nan', '275', 'MG']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
2749,2749,['9557837400035'],['O'],[0]
2750,2750,['1'],['O'],[0]
2751,2751,['4.30'],['O'],[0]
2752,2752,['4.30'],['O'],[0]
2753,2753,['4.30'],['O'],[0]
2754,2754,['ZRL'],['O'],[0]
2755,2755,"['YELLOW', 'LOTION', '30', 'ML']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2756,2756,"['JALAN', 'BS', '10/6', 'TAMAN', 'BUKIT', 'SERDANG,']","['I-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4, 4, 4]"
2757,2757,['1014'],['O'],[0]
2758,2758,['1'],['O'],[0]
2759,2759,['3.68'],['O'],[0]
2760,2760,['3.80'],['O'],[0]
2761,2761,['3.80'],['O'],[0]
2762,2762,['SR'],['O'],[0]
2763,2763,"['PANADOL', 'SOLUBLE', 'TABLET']","['O', 'O', 'O']","[0, 0, 0]"
2764,2764,['1155'],['O'],[0]
2765,2765,['1'],['O'],[0]
2766,2766,['6.13'],['O'],[0]
2767,2767,"['SEKSYEN', '10,', '43300', 'SERI', 'KEMBANGAN,']","['I-address', 'I-address', 'I-address', 'I-address', 'O']","[4, 4, 4, 4, 0]"
2768,2768,['6.50'],['O'],[0]
2769,2769,['6.50'],['O'],[0]
2770,2770,['SR'],['O'],[0]
2771,2771,"['PMS', 'GAUZE', 'BANDAGE', '5CM', 'X', '4M']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
2772,2772,['95506104'],['O'],[0]
2773,2773,['1'],['O'],[0]
2774,2774,['5.00'],['O'],[0]
2775,2775,['5.30'],['O'],[0]
2776,2776,['5.30'],['O'],[0]
2777,2777,['SR'],['O'],[0]
2778,2778,"['SELANGOR', 'DARUL', 'EHSAN']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
2779,2779,"['DETTOL', '50', 'ML']","['O', 'O', 'O']","[0, 0, 0]"
2780,2780,"['TOTAL', 'QTY']","['O', 'O']","[0, 0]"
2781,2781,['6'],['O'],[0]
2782,2782,['31.90'],['B-total'],[7]
2783,2783,"['TOTAL', 'SALES', '(EXCLUDING', 'GST)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2784,2784,['30.68'],['O'],[0]
2785,2785,['DISCOUNT'],['O'],[0]
2786,2786,['0.00'],['O'],[0]
2787,2787,"['TOTAL', 'GST']","['O', 'O']","[0, 0]"
2788,2788,['1.22'],['O'],[0]
2789,2789,"['TEL', '03-89599823']","['O', 'O']","[0, 0]"
2790,2790,['ROUNDING'],['O'],[0]
2791,2791,['0.00'],['O'],[0]
2792,2792,"['TOTAL', 'SALES', '(INCLUSIVE', 'OF', 'GST)', ':']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
2793,2793,['31.90'],['O'],[0]
2794,2794,"['CASH', ':']","['O', 'O']","[0, 0]"
2795,2795,['50.00'],['O'],[0]
2796,2796,"['CHANGE', ':']","['O', 'O']","[0, 0]"
2797,2797,['18.10'],['O'],[0]
2798,2798,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
2799,2799,"['TAX', 'CODE']","['O', 'O']","[0, 0]"
2800,2800,"['GST', 'REG', 'NO']","['O', 'O', 'O']","[0, 0, 0]"
2801,2801,['%'],['O'],[0]
2802,2802,"['AMT', '(RM)']","['O', 'O']","[0, 0]"
2803,2803,"['TAX', '(RM)']","['O', 'O']","[0, 0]"
2804,2804,['SR'],['O'],[0]
2805,2805,['6'],['O'],[0]
2806,2806,['20.38'],['O'],[0]
2807,2807,['1.22'],['O'],[0]
2808,2808,['ZRL'],['O'],[0]
2809,2809,['0'],['O'],[0]
2810,2810,['10.30'],['O'],[0]
2811,2811,"['UNIHAKKA', 'INTERNATIONAL', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2]"
2812,2812,['TOTAL'],['O'],[0]
2813,2813,"['SR', '100100000060-', '4', 'VEGE']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
2814,2814,['$5.50'],['O'],[0]
2815,2815,['$5.50'],['O'],[0]
2816,2816,"['SR', '100100000006-', 'PORK']","['O', 'O', 'O']","[0, 0, 0]"
2817,2817,['$2.70'],['O'],[0]
2818,2818,['1'],['O'],[0]
2819,2819,['$2.70'],['O'],[0]
2820,2820,"['TOTAL', 'AMOUNT:', '$8.20']","['O', 'O', 'B-total']","[0, 0, 7]"
2821,2821,"['GST', '@6%:', '$0.46']","['O', 'O', 'O']","[0, 0, 0]"
