,text_lines,doc_id,line_id
10077,"occ to cua ATHIRAH Time  16:32.00 \au
",X51006008073,15
10078,"Description Gly Price Amount [/j
",X51006008073,16
10079,"DESIGN 1 31.80 3180
",X51006008073,17
10080,"FOAMBOARD 91X46CM 3 63 60 190.80 |
",X51006008073,18
10081,"DESIGN 2 31.80 63.60
",X51006008073,19
10082,"ROLLUP BUNTING 2 178.08 356.16
",X51006008073,20
10083,"DESIGN 1 31.80 31.80 |
",X51006008073,21
10084,"FLYERS 100 0.73 73.14 |
",X51006008073,22
10085,"DEPOSIT (GS00489793) 1 -647.30 -647.30 |S
",X51006008073,23
10086,"Total Qty 110 mw
",X51006008073,24
10087,"gn
",X51006008073,25
10088,"Total Sales (Excluding GST) : 94.34 _
",X51006008073,26
10089,"Discount 0.00 E
",X51006008073,27
10090,"Total GST 5.66 |
",X51006008073,28
10091,"Rounding ° 000 ~
",X51006008073,29
10092,"
",X51006008073,30
10093,"Total Sales (i clusive of GST) 100.00 _
",X51006008073,31
10094,"
",X51006008073,32
10095,"THANK YOU, HAVE A NICE DAY | i
",X51006008073,33
10096,"
",X51006008073,34
10097," 
",X51006008073,35
10098,"
",X51006008073,36
10099,"—
",X51006008073,37
10100,,X51006008073,38
10101," 
",X51006008074,1
10102,"
",X51006008074,2
10103,"PRINT EXPERT SDN BHD
",X51006008074,3
10104,"(989625-A)
",X51006008074,4
10105,"NO 18, 20, 22, JALAN BUNGA TANJONG 2/16,
",X51006008074,5
10106,"40600 SHAH ALAM, SELANGOR
",X51006008074,6
10107,"TEL 03-55250588
",X51006008074,7
10108,"
",X51006008074,8
10109,"GST ID 000886677504
",X51006008074,9
10110,"
",X51006008074,10
10111,"ae __ TAX a i
",X51006008074,11
10112,"Receipt # 0048981 Table’ = 13
",X51006008074,12
10113,"
",X51006008074,13
10114,"Statf ELYN Date 12/01/2018
",X51006008074,14
10115,"Cashier USER Time 16.57 00
",X51006008074,15
10116,"Doscription Qty Prico Amt Tax
",X51006008074,16
10117,"AA CLR COPY 8 063 424 SR |
",X51006008074,17
10118,"Total & 4.24 |
",X51006008074,18
10119,"|
",X51006008074,19
10120,"folal Sales (Exciuding GST) 4.00
",X51006008074,20
10121,"Discount 0.00
",X51006008074,21
10122,"| Service Charge 0.00
",X51006008074,22
10123,"otal GST 624
",X51006008074,23
10124,"Rounding 0.01
",X51006008074,24
10125,"Total Sales (inclusive of GST) 4.25
",X51006008074,25
10126,"CASH 4.30
",X51006008074,26
10127,"CHANGE 0.05
",X51006008074,27
10128,"GSTSUMMARY
",X51006008074,28
10129,"Tax Coda A ee Tax (RM)
",X51006008074,29
10130,"SR 0.24
",X51006008074,30
10131,"
",X51006008074,31
10132," 
",X51006008074,32
10133," 
",X51006008074,33
10134,"
",X51006008074,34
10135,"# indicated this tax code
",X51006008074,35
10136,"charges.
",X51006008074,36
10137,"
",X51006008074,37
10138,"GOODS SOLD ARE NOT RETURNABLE, AT EM NOT
",X51006008074,38
10139,"
",X51006008074,39
10140,"RAUL CRT ON anne Te tear monmere,
",X51006008074,40
10141,,X51006008074,41
10142,"POPULAR BOOK
",X51006008086,1
10143,"CO. (M) SDN BHD
",X51006008086,2
10144,"
",X51006008086,3
10145,"(Co. No. 113825-W)
",X51006008086,4
10146,"(GST Ree No. 901492992000)
",X51006008086,5
10147,"
",X51006008086,6
10148,"No 8, Jalan 7/118B, Desa Tun Kazak
",X51006008086,7
10149,"56000 Kuala Lunpur, Malaysia
",X51006008086,8
10150,"AEON SHAH ALAM
",X51006008086,9
10151,"Tel : 03-55235214
",X51006008086,10
10152,"
",X51006008086,11
10153,"24/01/18 16:14 Slip No. : 3020178503
",X51006008086,12
10154,"
",X51006008086,13
10155,"Tasha Trans: 192915
",X51006008086,14
10156,"Description Amount
",X51006008086,15
10157,"PB SHT/P IIH Ad 50'S 16.90 T
",X51006008086,16
10158,"No Plastic Bag Campai Die Ome)
",X51006008086,17
10159,"
",X51006008086,18
10160,"Issue Spring Ingot RM
",X51006008086,19
10161,"
",X51006008086,20
10162,"PB 2) R/FILE Ad 40MM
",X51006008086,21
10163,"
",X51006008086,22
10164,"2pc ®@ 7.99 15.98 T
",X51006008086,23
10165,"
",X51006008086,24
10166,"Stat-Buy 2eRM 13 ~2. 98
",X51006008086,25
10167,"Total RM Incl. of GST $0. 10
",X51006008086,26
10168,"Cash -49.10
",X51006008086,27
10169,"CHANGE 10. 00
",X51006008086,28
10170,"Item Count 5
",X51006008086,29
10171,"GST Summary Amount (Ri) Tax CRM)
",X51006008086,30
10172,"
",X51006008086,31
10173,"T @ 6% 28, 39 Leal
",X51006008086,32
10174,"Z@ 0% 0.00 9. 06
",X51006008086,33
10175,"Total Savings =2. 98
",X51006008086,34
10176,"
",X51006008086,35
10177,"BE A POPULAR CARI) MEMBER
",X51006008086,36
10178,"AND ENJOY SPECIAL DISCOUNTS
",X51006008086,37
10179,"THANK YOU. PLEASE COME AUAIN.
",X51006008086,38
10180,"www. popular. com. my
",X51006008086,39
10181,"Buy Chinese books online
",X51006008086,40
10182,"www. popularonl ine. con. my
",X51006008086,41
10183,,X51006008086,42
10184,"POPULAR BOOK
",X51006008089,1
10185,"CO. (M) SDN BHD
",X51006008089,2
10186,"
",X51006008089,3
10187,"(Co. No. 113824-"")
",X51006008089,4
10188,"(GST Reg No. 001492992506)
",X51006008089,5
10189,"
",X51006008089,6
10190,"No 8, Jalan 7/1186, Desa Tun Kazak
",X51006008089,7
10191,"56000 Kuala Luapur, Malaysia
",X51006008089,8
10192,"AEON SHAH AJLAM
",X51006008089,9
10193,"Te lemO sooo koo
",X51006008089,10
10194,"
",X51006008089,11
10195,"27/02/18 21:22 Slip No.: 8020188757
",X51006008089,12
10196,"Tasha Trans: 204002
",X51006008089,13
10197,"
",X51006008089,14
10198,"Member Card No: 100101666884¢
",X51006008089,15
10199,"Card Expiry: 31/05/18
",X51006008089,16
10200,"
",X51006008089,17
10201,"Neseription Amcunt
",X51006008089,18
10202,"
",X51006008089,19
10203,"DOCUMENT HOL Ad 1456A~‘Yra
",X51006008089,20
10204,"
",X51006008089,21
10205,"2pc 9 1.15 2.30 T
",X51006008089,22
10206,"Member Discount -0. 24
",X51006008089,23
10207,"PB PVC Ad L-FLO PBA4L25
",X51006008089,24
10208,"
",X51006008089,25
10209,"Zec ® 3.90 7.80 T
",X51006008089,26
10210,"Menber Discount -0. 78
",X51006008089,27
10211,"Canon Cal AS120V Grey 29.90 T
",X51006008089,28
10212,"Menber Discount ~2. 99
",X51006008089,29
10213,"Nasi APRI6/Seashore [BK] 5.00 Z
",X51006008089,30
10214,"Total RM Incl. of GST 4.0.99
",X51006008089,31
10215,"Rounding Adi 9. 01
",X51006008089,32
10216,"Total RH 41.00
",X51006008089,33
10217,"Cash -51. 00
",X51006008089,34
10218,"cea 10.00
",X51006008089,35
10219,"[tem Count 6
",X51006008089,36
10220,"GST Summary Amount (R4) Tax CRM)
",X51006008089,37
10221,"T @ 6% 33.95 2.04
",X51006008089,38
10222,"Z @ oe 5.00 0.00
",X51006008089,39
10223,"
",X51006008089,40
10224,"Total SES “4. 01
",X51006008089,41
10225,"BE A POPULAR CARI) ) MEMBER
",X51006008089,42
10226,"AND ENJOY SPECIAL DISCOUNTS
",X51006008089,43
10227,"THANK YOU, PLEASE DOME AGAIN.
",X51006008089,44
10228,"www. popular. com. my
",X51006008089,45
10229,"Buy Chinese books online
",X51006008089,46
10230,"www. popularonl ine. com, my
",X51006008089,47
10231,,X51006008089,48
10232,"POPULAR BOOK
",X51006008091,1
10233,"CO. (M) SDN BHD
",X51006008091,2
10234,"
",X51006008091,3
10235,"(Co. No. 113825-W)
",X51006008091,4
10236,"(GST Reg No. 001492992000)
",X51006008091,5
10237,"No 8, Jalan 7/1188, Desa Tun Razak
",X51006008091,6
10238,"56000 Kuala Lumpur, Malaysia
",X51006008091,7
10239,"EMPIRE SHOPPING GALLERY
",X51006008091,8
10240,"
",X51006008091,9
10241,"Tel : 03-56319320
",X51006008091,10
10242,"05/03/18 1 15:02 Slip No.: 1010104759
",X51006008091,11
10243,"Li Fong Trans: 104610
",X51006008091,12
10244,"Member Card No: 1001016668849
",X51006008091,13
10245,"Card ExT 31/05/18
",X51006008091,14
10246,"
",X51006008091,15
10247,"Mesaalabion Amount
",X51006008091,16
10248,"
",X51006008091,17
10249,"SC Acr Frame S103M
",X51006008091,18
10250,"
",X51006008091,19
10251,"épc @ 5,50 11.00 T
",X51006008091,20
10252,"
",X51006008091,21
10253,"poate Deon =a at
",X51006008091,22
10254,"Total RM Incl. of GST 9.90
",X51006008091,23
10255,"Cash -20. 00
",X51006008091,24
10256,"CHANGE 10.10
",X51006008091,25
10257,"Item Count 2
",X51006008091,26
10258,"GST Summary Amount (RM) Tax (RM)
",X51006008091,27
10259,"T @ 6% 9. 34 0.56
",X51006008091,28
10260,"Total Saving -1.10
",X51006008091,29
10261,"
",X51006008091,30
10262,"BE A POPULAR CARD MEMBER
",X51006008091,31
10263,"AND ENJOY SPECIAL DISCOUNTS
",X51006008091,32
10264,"THANK YOU, PLEASE COME AGAIN.
",X51006008091,33
10265,"www. popular. com. my
",X51006008091,34
10266,"Buy Chinese books online
",X51006008091,35
10267,"www. popularon] ine. com. ny
",X51006008091,36
10268,,X51006008091,37
10269,"BOON SENG PAPER SDN BHD (1248717-W)
",X51006008095,1
10270,"12, JALAN BUNGA TANJUNG,
",X51006008095,2
10271,"2/16 SEKSYEN 2,
",X51006008095,3
10272,"40000 SHAH ALAM, SELANGOR
",X51006008095,4
10273,"
",X51006008095,5
10274,"Tel : 03-5519 0823 Fax: 03-5519 0823
",X51006008095,6
10275,"
",X51006008095,7
10276,"GST ID : 001005957120
",X51006008095,8
10277,"Tax Invoice
",X51006008095,9
10278,"
",X51006008095,10
10279,"No. :CS180319-0015
",X51006008095,11
10280,"
",X51006008095,12
10281,"Qty RM Tax
",X51006008095,13
10282,"
",X51006008095,14
10283,"TAPE @ 2.50 12 30.00 SR
",X51006008095,15
10284,"Total Amt Incl. GST @ 6%: 31.80
",X51006008095,16
10285,"Rounding Adjustment: 0.00
",X51006008095,17
10286,"Total Amt Payable : 31.80
",X51006008095,18
10287,"Paid Amount : 31.80
",X51006008095,19
10288,"Change: 0.00
",X51006008095,20
10289,"Total Qty Tender : 12
",X51006008095,21
10290,"Deposit:
",X51006008095,22
10291,"
",X51006008095,23
10292," 
",X51006008095,24
10293,"
",X51006008095,25
10294,"THANK YOU
",X51006008095,26
10295,"
",X51006008095,27
10296,"Goods Sold are not returnable
",X51006008095,28
10297,"19/03/2018 1:01:43 PM
",X51006008095,29
10298,,X51006008095,30
10299," 
",X51006008197,1
10300,"
",X51006008197,2
10301,"RELAIS TOTAL QULMES
",X51006008197,3
10302,"AUTOROUIE RABAT MEKNES
",X51006008197,4
10303,"15000 KHEMISSET
",X51006008197,5
10304,"Tel. : 05.22.95.66.66
",X51006008197,6
10305,"Le 30/03/2018 a 12:36 V201855892CATSSIER 1, C
",X51006008197,7
10306,"B39 (+1) .1 0 (0); a UE SAY (DYN
",X51006008197,8
10307,"
",X51006008197,9
10308,"CAFE CREME 12.00 2 24.00
",X51006008197,10
10309,"CAFE EXPRESSO 10.00 2) 20.00
",X51006008197,11
10310,"CHOCOLAT CHAUD 12.00 ] 12.00
",X51006008197,12
10311,"Total Facture : 56.00 DH.
",X51006008197,13
10312,"REGLE PAR ESPECE 56.00 DH
",X51006008197,14
10313,"
",X51006008197,15
10314,"Hire] de votre visitexktt
",X51006008197,16
10315,"fl Sar A 73 /TF 40132774
",X51006008197,17
10316,"
",X51006008197,18
10317,"0081241000051
",X51006008197,19
10318,,X51006008197,20
10319,"TONYMOLY VIVA CITY
",X51006311758,1
10320,"CTONYNULY SHOP (95874))
",X51006311758,2
10321,"UNIT L1-044B, VIVACITY MEGAMALL.,
",X51006311758,3
10322,"JALAN HAN ALWI
",X51006311758,4
10323,"93350 KUCHING, SARAWAK
",X51006311758,5
10324,"O51 ID + 000349356032
",X51006311758,6
10325,"
",X51006311758,7
10326,"Tay Invoice
",X51006311758,8
10327,"TERMINAL : 880
",X51006311758,9
10328,"SALES NO. . 1807949
",X51006311758,10
10329,"SALES DATE + 29/03/2018 70:37:46
",X51006311758,11
10330,"CASK : Then Fiona
",X51006311758,12
10331,"
",X51006311758,13
10332,"Cireen!
",X51006311758,14
10333,"POIN,
",X51006311758,15
10334,"
",X51006311758,16
10335,"EGG PORE bLACKHEAD STEAM BALMZEAC [SR]
",X51006311758,17
10336,"$$04018600 1 * 55.90 55.90
",X51006311758,18
10337,"Jisc 10.00% ts}, fs}
",X51006311758,19
10338,"{GG PORE TIGHTENING COOLING PA30g [SR]
",X51006311758,20
10339,"1S04017600 1 * 55,90 55.90
",X51006311758,21
10340,"Hise 10.00% -5, 59
",X51006311758,22
10341,"DISCOUNT 10% EAC [ZR]
",X51006311758,23
10342,"1 * 0,00 0.00
",X51006311758,24
10343,"
",X51006311758,25
10344,"Ttem Count
",X51006311758,26
10345,"
",X51006311758,27
10346,"Total Sales Incl. GST
",X51006311758,28
10347,"Pounding Adjustment
",X51006311758,29
10348,"otal After Rounding
",X51006311758,30
10349,"
",X51006311758,31
10350,"Card No 46 XxxXXxxxxx 1819
",X51006311758,32
10351,"App. Code a0000000031010
",X51006311758,33
10352,"4G XXXXXXXX 1819
",X51006311758,34
10353,"
",X51006311758,35
10354,"LST summary Amount (RM) Tax(RM)
",X51006311758,36
10355,"
",X51006311758,37
10356,"ZR = 0%
",X51006311758,38
10357,"
",X51006311758,39
10358,"iotal promotional saving
",X51006311758,40
10359,"- inted cn: 29-03-2018 20:38:07
",X51006311758,41
10360,"
",X51006311758,42
10361,"Thank You
",X51006311758,43
10362,"me_Again-—~
",X51006311758,44
10363,"
",X51006311758,45
10364," 
",X51006311758,46
10365,,X51006311758,47
10366,"TONYMOLY VIVA CITY
",X51006311764,1
10367,"(TONYMOLY SHOP (95874))
",X51006311764,2
10368,"UNIT L1-044B, VIVACITY MEGAMALL,
",X51006311764,3
10369,"JALAN WAN ALHI
",X51006311764,4
10370,"93350 KUCHING, SARAWAK
",X51006311764,5
10371,"4ST ID + 000349356032
",X51006311764,6
10372,"
",X51006311764,7
10373,"Tax Invoice
",X51006311764,8
10374,"TERMINAL : 880
",X51006311764,9
10375,"SALES NO. : 8807947
",X51006311764,10
10376,"SALES DATE : 29/03/2018 20:19:38
",X51006311764,11
10377,"CASHIER : Then Fiona
",X51006311764,12
10378,"
",X51006311764,13
10379,"CLIENT : CASH
",X51006311764,14
10380,"POINT EARNED  : O
",X51006311764,15
10381,"
",X51006311764,16
10382,"PURE ECO SNAIL MOISTURE GEL 300 [SR]
",X51006311764,17
10383,"BNOGOCO8O0 1 * 39.90 39.90
",X51006311764,18
10384,"
",X51006311764,19
10385,"Item Count
",X51006311764,20
10386,"
",X51006311764,21
10387,"fotal Sales Incl. GST
",X51006311764,22
10388,"Rounding Adjustment
",X51006311764,23
10389,"Tutal After Rounding
",X51006311764,24
10390,"
",X51006311764,25
10391,"46 XXXxxXxxx 1819
",X51006311764,26
10392,"a0000000031010
",X51006311764,27
10393,"46 XXXxXXXXX 1819
",X51006311764,28
10394,"
",X51006311764,29
10395,"GS .ummary Amount (RM) Tax(RM)
",X51006311764,30
10396,"
",X51006311764,31
10397,"Printed on: 29-03-2018 20:19:59
",X51006311764,32
10398,"
",X51006311764,33
10399," 
",X51006311764,34
10400,,X51006311764,35
10401,"TONYMOLY VIVA CITY
",X51006311767,1
10402,"CTONYMOLY SHOP (95874))
",X51006311767,2
10403,"UNIT L1-044B, VIVACITY MEGAMALL,
",X51006311767,3
10404,"JALAN WAN ALHI,
",X51006311767,4
10405,"93350 KUCHING, SARAWAK
",X51006311767,5
10406,"451 [0 : 000349356032
",X51006311767,6
10407,"
",X51006311767,7
10408,"Tax Invoice
",X51006311767,8
10409,"TERMINAL : 880
",X51006311767,9
10410,"SALES NO. : 8807946
",X51006311767,10
10411,"ALES DATE : 29/03/2018 20:19:07
",X51006311767,11
10412,"CASHIER + Then Fiona
",X51006311767,12
10413,"
",X51006311767,13
10414,"CLIENT : CASH
",X51006311767,14
10415,"POINT EARNED
",X51006311767,15
10416,"
",X51006311767,16
10417,"WUNDER CHEESE FIRMING CREAM EAC [SR]
",X51006311767,17
10418,"+t.02001600 1* 69.90 69.90
",X51006311767,18
10419,"Disc 30, 00% -20.97
",X51006311767,19
10420,"DISCOUNT 30% EAC [ZR]
",X51006311767,20
10421,"0.00
",X51006311767,21
10422,"
",X51006311767,22
10423,"lotal Sales Incl. GST
",X51006311767,23
10424,"Rounding Adjustment
",X51006311767,24
10425,"Total After Rounding
",X51006311767,25
10426,"
",X51006311767,26
10427,"Card No 46 XXXXxxxxXx 1819
",X51006311767,27
10428,"App. Code a0000000031010
",X51006311767,28
10429,"46 xxxxxxxX 1819
",X51006311767,29
10430,"
",X51006311767,30
10431,"iu] summary Amount RN) ~ Tax¢RM)
",X51006311767,31
10432,"
",X51006311767,32
10433,"iatal promotional saving
",X51006311767,33
10434,"i inted on: 29-03-2018 20:19:33
",X51006311767,34
10435,"
",X51006311767,35
10436,"Thank You
",X51006311767,36
10437,"Please Come Again
",X51006311767,37
10438,"
",X51006311767,38
10439," 
",X51006311767,39
10440,,X51006311767,40
10441,"s
",X51006311778,1
10442,"3
",X51006311778,2
10443,"“
",X51006311778,3
10444,"s
",X51006311778,4
10445,"z
",X51006311778,5
10446,"=
",X51006311778,6
10447,"
",X51006311778,7
10448," 
",X51006311778,8
10449,"
",X51006311778,9
10450," 
",X51006311778,10
10451,"
",X51006311778,11
10452," 
",X51006311778,12
10453,"
",X51006311778,13
10454," 
",X51006311778,14
10455,"
",X51006311778,15
10456,"mit
",X51006311778,16
10457,"
",X51006311778,17
10458,"&
",X51006311778,18
10459,"as
",X51006311778,19
10460,"
",X51006311778,20
10461,"Trek
",X51006311778,21
10462,"
",X51006311778,22
10463,"Re
",X51006311778,23
10464,"iiarcii,
",X51006311778,24
10465,"
",X51006311778,25
10466,"1
",X51006311778,26
10467,"
",X51006311778,27
10468,"ha
",X51006311778,28
10469,"
",X51006311778,29
10470,"I ur,
",X51006311778,30
10471,"
",X51006311778,31
10472,", Plesse e-me!
",X51006311778,32
10473,"
",X51006311778,33
10474,"any enquiry,
",X51006311778,34
10475,"
",X51006311778,35
10476,"For
",X51006311778,36
10477,"
",X51006311778,37
10478,"2OR2048 O9:13:31
",X51006311778,38
10479,"
",X51006311778,39
10480," 
",X51006311778,40
10481,,X51006311778,41
10482,"fas T Summeny
",X51006311779,1
10483,"
",X51006311779,2
10484,"fxm wy ea moe as ese
",X51006311779,3
10485,"
",X51006311779,4
10486,"ro &
",X51006311779,5
10487,"SR A
",X51006311779,6
10488,"jee eer ease
",X51006311779,7
10489,"
",X51006311779,8
10490," 
",X51006311779,9
10491,,X51006311779,10
10492,"M2. D.T.¥. (KUCHAT) SDN BHD
",X51006311780,1
10493,"(Co Reg :750441-W)
",X51006311780,2
10494,"LOT °851-A & 1851-B, JALAN KPB 6,
",X51006311780,3
10495,"KAWASAN PERINDUSTRION BALAKONG,
",X51006311780,4
10496,"43300 SERI KEMBANGAN, SELANGOR
",X51006311780,5
10497,"(AST ID No :000473792512)
",X51006311780,6
10498,"($@ WANG)
",X51006311780,7
10499,"Tax INVOICE
",X51006311780,8
10500,"MAGNETIC WHITEBOARD LBOOTN 90KEDCH.
",X51006311780,9
10501,"E2Ge ~ §/12
",X51006311780,10
10502,"9087396 |< 35.06
",X51006311780,11
10503,"JAPE DISPENSER SETJEGOO -CITRUS
",X51006311780,12
10504,"WAGE - 2
",X51006311780,13
10505,"9556481179603 2X 19.90
",X51006311780,14
10506,"CANDLE £3001050H
",X51006311780,15
10507,"OC3z-41/2 - 40
",X51006311780,16
10508,"9044364 lee S50
",X51006311780,17
10509,"BALL PEN GBK O.5NM KC1089H
",X51006311780,18
10510,"RC11-23-42 - 12/144
",X51006311780,19
10511,"6953070934578 14 2.90
",X51006311780,20
10512,"WHITE BOARD MARKER SET $358
",X51006311780,21
10513,"$B17 - 12/249
",X51006311780,22
10514,"9082825 |< 3.36
",X51006311780,23
10515,"FIRST ALD KIT
",X51006311780,24
10516,"CG61/2 - 48
",X51006311780,25
10517,"9061496 | X 26.90
",X51006311780,26
10518,"PLANNING MAGNET SOMM#
",X51006311780,27
10519,"RC2Z - 24/288
",X51006311780,28
10520,"9088524 sk 2.8 2.80
",X51006311780,29
10521,"
",X51006311780,30
10522,"Item(s) / _fty(s ) i
",X51006311780,31
10523,"
",X51006311780,32
10524,"Total Inel. GoTaeKae RM 119.76
",X51006311780,33
10525,"CASH i RM 120.06
",X51006311780,34
10526,"CHANGE RM 0.36
",X51006311780,35
10527,"
",X51006311780,36
10528,"GST Summary Amt(RM) Tax(RM)
",X51006311780,37
10529,"GST S@6) 112.92 6.78
",X51006311780,38
10530,"
",X51006311780,39
10531,"peetieete ow ihetied on on fearee tw pe me mer ees wm a
",X51006311780,40
10532,"
",X51006311780,41
10533,"15: 04 13 We M1 “SHOT. 8018 T2 RO00Z43654
",X51006311780,42
10534,"OPERATOR TRAINEE CASHIER
",X51006311780,43
10535,"
",X51006311780,44
10536,"EXCHAN fF ARE ALLOWEO WITHIN
",X51006311780,45
10537,"7 AY WITH RECEIPT.
",X51006311780,46
10538,"GiRICTLY NO CASH REFUND.
",X51006311780,47
10539,"
",X51006311780,48
10540," 
",X51006311780,49
10541,,X51006311780,50
10542,"   
",X51006327976,1
10543,"
",X51006327976,2
10544,"PR
",X51006327976,3
10545,"
",X51006327976,4
10546,"PREMIO STATIONERY SDN BHD
",X51006327976,5
10547,"(Co. No.: 123769-W)
",X51006327976,6
10548,"
",X51006327976,7
10549,"GST Reg. No : 001032994816
",X51006327976,8
10550,"F-G-01 JALAN SS 6/5B
",X51006327976,9
10551,"Dataran Glomac. Kelana Jaya
",X51006327976,10
10552,"47301 Petaling Jaya, Selangor
",X51006327976,11
10553,"03-7880 5750
",X51006327976,12
10554,"
",X51006327976,13
10555,"TAX INVOICE
",X51006327976,14
10556,"
",X51006327976,15
10557," 
",X51006327976,16
10558,"
",X51006327976,17
10559," 
",X51006327976,18
10560,"
",X51006327976,19
10561,"Invoice No: K}1-248350
",X51006327976,20
10562,"Date : 08/02/2017 2:09:49 PM
",X51006327976,21
10563,"Cashier : SU MAY
",X51006327976,22
10564,"Description Qty Price Amount
",X51006327976,23
10565,"“FSR SQUARE THUNB 30 0.85 25.44""
",X51006327976,24
10566,"TACKS
",X51006327976,25
10567,"Discount: 0.06
",X51006327976,26
10568,"Total Sales Inclusive GST @6 00%: S™—~S~«SS
",X51006327976,27
10569,"eS Rounding Adjustment: 0.01
",X51006327976,28
10570,"Amount To Be Paid : 25.45
",X51006327976,29
10571,"Cash Recewed : 25.50
",X51006327976,30
10572,"Change 005
",X51006327976,31
10573,"
",X51006327976,32
10574,"Starting ‘st April, we will no longer bs issuing handwritten
",X51006327976,33
10575,"invoices Your service yobs such as photocopy and printing are
",X51006327976,34
10576,"replaced by the order torm along with a copy of this receipt
",X51006327976,35
10577,"
",X51006327976,36
10578,"0 the 6% GST during chechout
",X51006327976,37
10579,"
",X51006327976,38
10580,"All goods and services are
",X51006327976,39
10581,"
",X51006327976,40
10582," 
",X51006327976,41
10583,"
",X51006327976,42
10584," 
",X51006327976,43
10585,"
",X51006327976,44
10586,"All goods sold are not returnable/refundable Exchanges are only
",X51006327976,45
10587,"acceptable within 3 days with a proof of receipt
",X51006327976,46
10588,"All cartridge & toner sales are final and non-refundable
",X51006327976,47
10589,"No cash refunds for credit card purchases
",X51006327976,48
10590,"No refunds or exchanges will be entertained without proof of receipt
",X51006327976,49
10591,"Terms and conditions appplied.
",X51006327976,50
10592,"
",X51006327976,51
10593,"TT
",X51006327976,52
10594,"
",X51006327976,53
10595,"GST Summary % Amount(RM) = Tax(RMi J
",X51006327976,54
10596,"
",X51006327976,55
10597," 
",X51006327976,56
10598,"
",X51006327976,57
10599," 
",X51006327976,58
10600,"
",X51006327976,59
10601," 
",X51006327976,60
